code_passage,mnemo_passage,val_prof_passage,code_unite_prof_passage,libelle_unite_prof_passage,uri_unite_prof_passage,code_lieusurv,libelle_lieusurv,mnemo_lieusurv,code_prel,mnemo_prel,date_prel,ecartu_prel,code_niveau_prel,libelle_niveau_prel,code_engin_prel,libelle_engin_prel,coordonnee_x_prel,coordonnee_y_prel,code_projection,type_acquisition_coord,code_producteur,nom_producteur,uri_producteur,commentaire_prel,code_echantillon,mnemo_echantillon,code_taxon_echantillon,nomlatin_taxon_echantillon,uri_taxon_echantillon,code_analyse,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,code_organisme_analyste,nom_organisme_analyste,uri_organisme_analyste,codes_reseaux,noms_reseaux,uri_reseaux,date_controle_analyse,date_qualification_resultat,code_qualification_analyse,libelle_qualification_analyse,commentaire_qualification_resultat,date_validation_analyse,commentaire_analyse,code_parametre,libelle_parametre,uri_parametre,resultat_analyse,code_unite_resultat,libelle_unite_resultat,uri_unite_resultat,code_methode,libelle_methode,uri_methode,longitude,latitude,result_ug_per_kg_dw
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037687,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050118.0,tube inox H37,,,,73473442,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.17,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.17
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037605,22-20,5/22/22 18:30,2.0,43.0,Horizon 18,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050032.0,tube inox H17,,,,73472890,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,8.22,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,8.22
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037606,22-20,5/22/22 18:30,2.0,44.0,Horizon 19,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050034.0,tube inox H18,,,,73472936,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,7.43,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,7.43
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037613,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050048.0,tube inox H27,,,,73473212,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,11.4,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,11.4
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037586,22-20,5/22/22 18:30,2.0,28.0,Horizon 3,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049989.0,tube inox H02,,,,73472487,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,7.81,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,7.81
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037691,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050122.0,tube inox H39,,,,73473508,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.18,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.18
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037686,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050117.0,tube inox H35,,,,73473396,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.14,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.14
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037603,22-20,5/22/22 18:30,2.0,41.0,Horizon 16,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050028.0,tube inox H15,,,,73472809,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,8.76,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,8.76
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037609,22-20,5/22/22 18:30,2.0,60000120.0,Horizon 21,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050040.0,tube inox H21,,,,73473028,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,3.91,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,3.91
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037680,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050112.0,tube inox H31,,,,73473304,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.28,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.28
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037600,22-20,5/22/22 18:30,2.0,38.0,Horizon 13,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050022.0,tube inox H12,,,,73472717,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,7.01,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,7.01
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037685,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050116.0,tube inox H33,,,,73473350,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.2
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037590,22-20,5/22/22 18:30,2.0,30.0,Horizon 5,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049993.0,tube inox H04,,,,73472568,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,9.29,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,9.29
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037612,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050046.0,tube inox H25,,,,73473166,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.96,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.96
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037598,22-20,5/22/22 18:30,2.0,36.0,Horizon 11,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050018.0,tube inox H10,,,,73472706,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,7.41,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,7.41
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037610,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050042.0,tube inox H22,,,,73473074,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,2.88,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,2.88
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037664,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050105.0,tube inox H29,,,,73473258,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.57,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,0.57
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62011195,,5/22/22 18:30,2.0,27.0,Horizon 2,101.0,Car.reineck,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61035828.0,22-20,,,,73104594,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/12/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/12/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,5.82,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,5.82
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037592,22-20,5/22/22 18:30,2.0,32.0,Horizon 7,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61049997.0,tube inox H06,,,,73472614,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,6.74,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,6.74
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037602,22-20,5/22/22 18:30,2.0,40.0,Horizon 15,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050026.0,tube inox H14,,,,73472798,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,7.16,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,7.16
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037611,22-20,5/22/22 18:30,2.0,,,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050044.0,tube inox H23,,,,73473120,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,2.97,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,2.97
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037594,22-20,5/22/22 18:30,2.0,34.0,Horizon 9,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050001.0,tube inox H08,,,,73472660,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,8.88,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,8.88
60828300,22-20  avec carotte longue,98.0,,,,60014241,Sud Grande Vasière,073-P-010,62037607,22-20,5/22/22 18:30,2.0,45.0,Horizon 20,60000801.0,Carottier Ronanberg,-2.5541583,46.096267,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61050106.0,tube inox H19,,,,73472982,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,2/20/24 1:00,1/1/00 1:00,0,Non qualifiÃ©,,2/20/24 1:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,5.58,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.5541583,46.096267,5.58
60828304,22-24 A,17.4,,,,60014242,Est basse de la Conche,072-P-039,62011199,,5/23/22 20:44,2.0,27.0,Horizon 2,101.0,Car.reineck,-2.231725,46.70373333,31.0,60000422.0,2871,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,,61035832.0,22-24A,,,,73104706,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,2871.0,UnitÃ© Contamination Chimique des EcosystÃ¨mes Marins,https://id.eaufrance.fr/int/2871,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,7/12/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,7/12/23 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.74,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-2.231725,46.70373333,0.74
